% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
2.3200	1	1	1	74.7167	0
2.3200	2	2	2	13.5293	0
2.3200	3	3	3	0.3494	0
2.3200	1	4	4	31.2243	0
2.3200	2	5	1	50.1145	0
2.3200	3	6	2	138.0003	0
2.3200	1	7	3	7.6453	0
2.3200	2	8	4	754.0643	0
2.3200	3	9	1	165.0540	0
2.3200	1	10	2	155.5574	0
2.3300	1	1	1	60.3734	0
2.3300	2	2	2	31.1319	0
2.3300	3	3	3	0.3914	0
2.3300	1	4	4	14.1291	0
2.3300	2	5	1	112.0441	0
2.3300	3	6	2	163.6825	0
2.3300	1	7	3	7.0732	0
2.3300	2	8	4	1136.5496	0
2.3300	3	9	1	584.2455	0
2.3300	1	10	2	324.9804	0
2.3400	1	1	1	41.5385	0
2.3400	2	2	2	32.6512	0
2.3400	3	3	3	0.4782	0
2.3400	1	4	4	8.5782	0
2.3400	2	5	1	69.0734	0
2.3400	3	6	2	88.9945	0
2.3400	1	7	3	3.9905	0
2.3400	2	8	4	1498.1977	0
2.3400	3	9	1	366.7393	0
2.3400	1	10	2	182.1018	0
2.3500	1	1	1	53.6918	0
2.3500	2	2	2	19.4196	0
2.3500	3	3	3	0.3911	0
2.3500	1	4	4	7.4937	0
2.3500	2	5	1	126.7151	0
2.3500	3	6	2	91.3504	0
2.3500	1	7	3	8.0369	0
2.3500	2	8	4	764.1388	0
2.3500	3	9	1	555.4224	0
2.3500	1	10	2	138.9884	0
2.3600	1	1	1	41.5147	0
2.3600	2	2	2	43.9146	0
2.3600	3	3	3	0.3942	0
2.3600	1	4	4	16.3342	0
2.3600	2	5	1	41.3826	0
2.3600	3	6	2	86.9741	0
2.3600	1	7	3	8.9978	0
2.3600	2	8	4	1038.2601	0
2.3600	3	9	1	554.9770	0
2.3600	1	10	2	151.9610	0
2.3700	1	1	1	56.2973	0
2.3700	2	2	2	13.6404	0
2.3700	3	3	3	0.9017	0
2.3700	1	4	4	11.5999	0
2.3700	2	5	1	87.1238	0
2.3700	3	6	2	109.8176	0
2.3700	1	7	3	9.5903	0
2.3700	2	8	4	641.2732	0
2.3700	3	9	1	497.6663	0
2.3700	1	10	2	130.0336	0
2.3800	1	1	1	50.3482	0
2.3800	2	2	2	38.5277	0
2.3800	3	3	3	0.2077	0
2.3800	1	4	4	8.8528	0
2.3800	2	5	1	75.6411	0
2.3800	3	6	2	411.3467	0
2.3800	1	7	3	7.5733	0
2.3800	2	8	4	1487.6913	0
2.3800	3	9	1	373.0816	0
2.3800	1	10	2	363.3901	0
2.3900	1	1	1	21.5062	0
2.3900	2	2	2	28.2466	0
2.3900	3	3	3	0.1678	0
2.3900	1	4	4	3.7028	0
2.3900	2	5	1	68.0218	0
2.3900	3	6	2	161.5572	0
2.3900	1	7	3	6.8517	0
2.3900	2	8	4	1044.5034	0
2.3900	3	9	1	1580.2330	0
2.3900	1	10	2	127.6886	0
2.4000	1	1	1	58.7681	0
2.4000	2	2	2	19.3766	0
2.4000	3	3	3	0.3927	0
2.4000	1	4	4	10.1696	0
2.4000	2	5	1	47.4417	0
2.4000	3	6	2	338.3100	0
2.4000	1	7	3	12.9811	0
2.4000	2	8	4	1128.7724	0
2.4000	3	9	1	126.8607	0
2.4000	1	10	2	117.6775	0
2.4100	1	1	1	155.6450	0
2.4100	2	2	2	22.6689	0
2.4100	3	3	3	0.5496	0
2.4100	1	4	4	21.2692	0
2.4100	2	5	1	61.1603	0
2.4100	3	6	2	95.8480	0
2.4100	1	7	3	2.3726	0
2.4100	2	8	4	1401.2065	0
2.4100	3	9	1	243.0138	0
2.4100	1	10	2	145.3911	0
2.4200	1	1	1	24.2853	0
2.4200	2	2	2	21.4928	0
2.4200	3	3	3	0.3236	0
2.4200	1	4	4	11.9360	0
2.4200	2	5	1	31.8779	0
2.4200	3	6	2	236.1065	0
2.4200	1	7	3	5.3295	0
2.4200	2	8	4	455.5685	0
2.4200	3	9	1	324.0078	0
2.4200	1	10	2	131.2082	0
2.4300	1	1	1	44.7335	0
2.4300	2	2	2	43.7497	0
2.4300	3	3	3	0.2749	0
2.4300	1	4	4	9.6034	0
2.4300	2	5	1	30.8337	0
2.4300	3	6	2	191.0047	0
2.4300	1	7	3	7.3474	0
2.4300	2	8	4	780.9976	0
2.4300	3	9	1	136.3430	0
2.4300	1	10	2	241.6440	0
2.4400	1	1	1	22.6821	0
2.4400	2	2	2	17.1000	0
2.4400	3	3	3	0.3474	0
2.4400	1	4	4	5.6200	0
2.4400	2	5	1	24.7551	0
2.4400	3	6	2	47.2985	0
2.4400	1	7	3	9.0401	0
2.4400	2	8	4	708.4702	0
2.4400	3	9	1	1212.6220	0
2.4400	1	10	2	75.5312	0
2.4500	1	1	1	25.0724	0
2.4500	2	2	2	16.6127	0
2.4500	3	3	3	0.3162	0
2.4500	1	4	4	7.5384	0
2.4500	2	5	1	62.6759	0
2.4500	3	6	2	76.9462	0
2.4500	1	7	3	3.2955	0
2.4500	2	8	4	381.9299	0
2.4500	3	9	1	108.5986	0
2.4500	1	10	2	90.2924	0
2.4600	1	1	1	32.0031	0
2.4600	2	2	2	15.4573	0
2.4600	3	3	3	0.4808	0
2.4600	1	4	4	15.8062	0
2.4600	2	5	1	38.8665	0
2.4600	3	6	2	50.7017	0
2.4600	1	7	3	4.6005	0
2.4600	2	8	4	636.1568	0
2.4600	3	9	1	214.2960	0
2.4600	1	10	2	79.7302	0
2.4700	1	1	1	26.0797	0
2.4700	2	2	2	16.5852	0
2.4700	3	3	3	0.1940	0
2.4700	1	4	4	9.4731	0
2.4700	2	5	1	51.3118	0
2.4700	3	6	2	72.9936	0
2.4700	1	7	3	10.2794	0
2.4700	2	8	4	511.8273	0
2.4700	3	9	1	131.9740	0
2.4700	1	10	2	125.5827	0
2.4800	1	1	1	23.1686	0
2.4800	2	2	2	22.0127	0
2.4800	3	3	3	0.0823	0
2.4800	1	4	4	15.6569	0
2.4800	2	5	1	56.7528	0
2.4800	3	6	2	53.2972	0
2.4800	1	7	3	2.7758	0
2.4800	2	8	4	1663.3155	0
2.4800	3	9	1	189.6523	0
2.4800	1	10	2	68.7579	0
2.4900	1	1	1	11.3870	0
2.4900	2	2	2	15.4702	0
2.4900	3	3	3	0.2148	0
2.4900	1	4	4	10.9787	0
2.4900	2	5	1	20.9387	0
2.4900	3	6	2	50.5801	0
2.4900	1	7	3	6.4650	0
2.4900	2	8	4	1172.4778	0
2.4900	3	9	1	123.7202	0
2.4900	1	10	2	159.1108	0
2.5000	1	1	1	31.4985	0
2.5000	2	2	2	28.7856	0
2.5000	2	3	3	0.2211	0
2.5000	1	4	4	2.3668	0
2.5000	2	5	1	35.6070	0
2.5000	3	6	2	158.9382	0
2.5000	1	7	3	3.3326	0
2.5000	2	8	4	590.6476	0
2.5000	3	9	1	225.2202	0
2.5000	1	10	2	24.3589	0
2.5100	1	1	1	64.0050	0
2.5100	2	2	2	11.0078	0
2.5100	2	3	3	0.2760	0
2.5100	1	4	4	6.9572	0
2.5100	2	5	1	65.2552	0
2.5100	3	6	2	112.6091	0
2.5100	1	7	3	4.3223	0
2.5100	2	8	4	448.1066	0
2.5100	3	9	1	337.7280	0
2.5100	1	10	2	37.4140	0
2.5200	1	1	1	38.2261	0
2.5200	2	2	2	9.6251	0
2.5200	2	3	3	0.3728	0
2.5200	1	4	4	7.4692	0
2.5200	2	5	1	47.1144	0
2.5200	3	6	2	92.8961	0
2.5200	1	7	3	2.0581	0
2.5200	2	8	4	435.6881	0
2.5200	3	9	1	305.2896	0
2.5200	1	10	2	91.6835	0
2.5300	1	1	1	46.8560	0
2.5300	2	2	2	18.4185	0
2.5300	2	3	3	0.1286	0
2.5300	1	4	4	4.6045	0
2.5300	2	5	1	35.1802	0
2.5300	3	6	2	29.5241	0
2.5300	1	7	3	9.5502	0
2.5300	2	8	4	760.4251	0
2.5300	3	9	1	377.5953	0
2.5300	1	10	2	39.2848	0
2.5400	1	1	1	46.2474	0
2.5400	2	2	2	40.9739	0
2.5400	2	3	3	0.1047	0
2.5400	1	4	4	9.0842	0
2.5400	2	5	1	32.1769	0
2.5400	3	6	2	40.3372	0
2.5400	1	7	3	5.3151	0
2.5400	2	8	4	873.0420	0
2.5400	3	9	1	155.9559	0
2.5400	1	10	2	133.3940	0
2.5500	1	1	1	11.6071	0
2.5500	2	2	2	7.0657	0
2.5500	2	3	3	0.1965	0
2.5500	1	4	4	6.1800	0
2.5500	2	5	1	22.1773	0
2.5500	3	6	2	114.3967	0
2.5500	1	7	3	5.1881	0
2.5500	2	8	4	846.9235	0
2.5500	3	9	1	186.4239	0
2.5500	1	10	2	98.7122	0
2.5600	1	1	1	19.5530	0
2.5600	2	2	2	34.7649	0
2.5600	2	3	3	0.1218	0
2.5600	1	4	4	15.4609	0
2.5600	2	5	1	30.0932	0
2.5600	3	6	2	40.1476	0
2.5600	1	7	3	7.3235	0
2.5600	2	8	4	580.3158	0
2.5600	3	9	1	280.2990	0
2.5600	1	10	2	126.1518	0
2.5700	1	1	1	26.9550	0
2.5700	2	2	2	9.8772	0
2.5700	2	3	3	0.2667	0
2.5700	1	4	4	5.6368	0
2.5700	2	5	1	39.0271	0
2.5700	3	6	2	26.9600	0
2.5700	1	7	3	4.6047	0
2.5700	2	8	4	392.1665	0
2.5700	3	9	1	389.7285	0
2.5700	1	10	2	91.9271	0
2.5800	1	1	1	24.7872	0
2.5800	2	2	2	15.6153	0
2.5800	2	3	3	0.1034	0
2.5800	1	4	4	11.4482	0
2.5800	2	5	1	68.4978	0
2.5800	3	6	2	83.8023	0
2.5800	1	7	3	7.5006	0
2.5800	2	8	4	389.5523	0
2.5800	3	9	1	121.3068	0
2.5800	1	10	2	67.6423	0
2.5900	1	1	1	26.1229	0
2.5900	2	2	2	10.0293	0
2.5900	2	3	3	0.2021	0
2.5900	1	4	4	6.0137	0
2.5900	2	5	1	16.6540	0
2.5900	3	6	2	85.5481	0
2.5900	1	7	3	5.1701	0
2.5900	2	8	4	527.7975	0
2.5900	3	9	1	286.8241	0
2.5900	1	10	2	36.5032	0
2.6000	1	1	1	25.5880	0
2.6000	2	2	2	6.7674	0
2.6000	2	3	3	0.0911	0
2.6000	1	4	4	3.7678	0
2.6000	2	5	1	16.4885	0
2.6000	3	6	2	50.4969	0
2.6000	1	7	3	3.0365	0
2.6000	2	8	4	691.8577	0
2.6000	3	9	1	140.3675	0
2.6000	1	10	2	29.7234	0
2.6100	1	1	1	33.6952	0
2.6100	2	2	2	7.6238	0
2.6100	2	3	3	0.1431	0
2.6100	1	4	4	5.9799	0
2.6100	2	5	1	26.9540	0
2.6100	3	6	2	103.9461	0
2.6100	1	7	3	4.0375	0
2.6100	2	8	4	305.7964	0
2.6100	3	9	1	428.8637	0
2.6100	1	10	2	65.1927	0
2.6200	1	1	1	18.0281	0
2.6200	2	2	2	16.9136	0
2.6200	2	3	3	0.1597	0
2.6200	1	4	4	5.6636	0
2.6200	2	5	1	74.9897	0
2.6200	3	6	2	53.5564	0
2.6200	1	7	3	2.7078	0
2.6200	2	8	4	464.3795	0
2.6200	3	9	1	249.3292	0
2.6200	1	10	2	28.8329	0
2.6300	1	1	1	7.5680	0
2.6300	2	2	2	8.0297	0
2.6300	2	3	3	0.0650	0
2.6300	1	4	4	3.7580	0
2.6300	2	5	1	29.0896	0
2.6300	3	6	2	39.1164	0
2.6300	1	7	3	1.5757	0
2.6300	2	8	4	440.6546	0
2.6300	3	9	1	219.6100	0
2.6300	1	10	2	25.6374	0
2.6400	1	1	1	26.5261	0
2.6400	2	2	2	14.8978	0
2.6400	2	3	3	0.2081	0
2.6400	1	4	4	7.7832	0
2.6400	2	5	1	61.8269	0
2.6400	3	6	2	48.6214	0
2.6400	1	7	3	3.1067	0
2.6400	2	8	4	342.3575	0
2.6400	3	9	1	143.5739	0
2.6400	1	10	2	110.1490	0
2.6500	1	1	1	9.5296	0
2.6500	2	2	2	6.6973	0
2.6500	2	3	3	0.2463	0
2.6500	1	4	4	6.9170	0
2.6500	2	5	1	18.4755	0
2.6500	3	6	2	82.6751	0
2.6500	1	7	3	3.3657	0
2.6500	2	8	4	805.8817	0
2.6500	3	9	1	144.5542	0
2.6500	1	10	2	84.9144	0
2.6600	1	1	1	58.3291	0
2.6600	2	2	2	12.7978	0
2.6600	2	3	3	0.1304	0
2.6600	1	4	4	5.8858	0
2.6600	2	5	1	18.0125	0
2.6600	3	6	2	163.4913	0
2.6600	1	7	3	3.0497	0
2.6600	2	8	4	347.5653	0
2.6600	3	9	1	92.7679	0
2.6600	1	10	2	85.6457	0
2.6700	1	1	1	25.1957	0
2.6700	2	2	2	7.5588	0
2.6700	2	3	3	0.1626	0
2.6700	1	4	4	2.0607	0
2.6700	2	5	1	22.7003	0
2.6700	3	6	2	65.5932	0
2.6700	1	7	3	6.0272	0
2.6700	2	8	4	270.3122	0
2.6700	3	9	1	74.0068	0
2.6700	1	10	2	33.4643	0
2.6800	1	1	1	8.9541	0
2.6800	2	2	2	17.2464	0
2.6800	2	3	3	0.2494	0
2.6800	1	4	4	4.6904	0
2.6800	2	5	1	35.8707	0
2.6800	3	6	2	55.5320	0
2.6800	1	7	3	2.5767	0
2.6800	2	8	4	324.2394	0
2.6800	3	9	1	113.3203	0
2.6800	1	10	2	24.2969	0
2.6900	1	1	1	18.3950	0
2.6900	2	2	2	8.9911	0
2.6900	2	3	3	0.1694	0
2.6900	1	4	4	4.1532	0
2.6900	2	5	1	18.6404	0
2.6900	3	6	2	34.3580	0
2.6900	1	7	3	2.7355	0
2.6900	2	8	4	521.9585	0
2.6900	3	9	1	75.8985	0
2.6900	1	10	2	50.7133	0
2.7000	1	1	1	17.8679	0
2.7000	2	2	2	6.4846	0
2.7000	2	3	3	2.8562	0
2.7000	1	4	4	4.3593	0
2.7000	2	5	1	11.7470	0
2.7000	3	6	2	59.4111	0
2.7000	1	7	3	1.7264	0
2.7000	2	8	4	597.2763	0
2.7000	3	9	1	371.6059	0
2.7000	1	10	2	32.2917	0
2.7100	1	1	1	20.2791	0
2.7100	2	2	2	6.3810	0
2.7100	2	3	3	5.9743	0
2.7100	1	4	4	2.1627	0
2.7100	2	5	1	24.4046	0
2.7100	3	6	2	33.4216	0
2.7100	1	7	3	2.3419	0
2.7100	2	8	4	224.9787	0
2.7100	3	9	1	182.6961	0
2.7100	1	10	2	32.2544	0
2.7200	1	1	1	20.2529	0
2.7200	2	2	2	7.5389	0
2.7200	2	3	3	3.4761	0
2.7200	1	4	4	4.1066	0
2.7200	2	5	1	13.6420	0
2.7200	3	6	2	54.5239	0
2.7200	1	7	3	5.1632	0
2.7200	2	8	4	250.3896	0
2.7200	3	9	1	212.5739	0
2.7200	1	10	2	93.6468	0
2.7300	1	1	1	10.7131	0
2.7300	2	2	2	4.4892	0
2.7300	2	3	3	4.1825	0
2.7300	1	4	4	2.9614	0
2.7300	2	5	1	45.5004	0
2.7300	3	6	2	49.9490	0
2.7300	1	7	3	1.7517	0
2.7300	2	8	4	209.8240	0
2.7300	3	9	1	203.3202	0
2.7300	1	10	2	35.8665	0
2.7400	1	1	1	15.8540	0
2.7400	2	2	2	13.5696	0
2.7400	2	3	3	2.9001	0
2.7400	1	4	4	3.7155	0
2.7400	2	5	1	19.0198	0
2.7400	3	6	2	67.0589	0
2.7400	1	7	3	3.3134	0
2.7400	2	8	4	320.2512	0
2.7400	3	9	1	126.2280	0
2.7400	1	10	2	39.1558	0
2.7500	1	1	1	7.8570	0
2.7500	2	2	2	9.8250	0
2.7500	2	3	3	8.6519	0
2.7500	1	4	4	2.5227	0
2.7500	2	5	1	13.4067	0
2.7500	3	6	2	32.7381	0
2.7500	1	7	3	3.5193	0
2.7500	2	8	4	435.1295	0
2.7500	3	9	1	113.7959	0
2.7500	1	10	2	30.4058	0
2.7600	1	1	1	16.2125	0
2.7600	2	2	2	4.2509	0
2.7600	2	3	3	3.8721	0
2.7600	1	4	4	5.6691	0
2.7600	2	5	1	10.7716	0
2.7600	3	6	2	24.1706	0
2.7600	1	7	3	5.2242	0
2.7600	2	8	4	267.4001	0
2.7600	3	9	1	206.8310	0
2.7600	1	10	2	43.2865	0
2.7700	1	1	1	14.4796	0
2.7700	2	2	2	10.7365	0
2.7700	2	3	3	2.4224	0
2.7700	1	4	4	4.0502	0
2.7700	2	5	1	16.1435	0
2.7700	3	6	2	26.7588	0
2.7700	1	7	3	2.9607	0
2.7700	2	8	4	315.2285	0
2.7700	3	9	1	114.4971	0
2.7700	1	10	2	26.7235	0
2.7800	1	1	1	32.6870	0
2.7800	2	2	2	13.2273	0
2.7800	2	3	3	5.7124	0
2.7800	1	4	4	3.3330	0
2.7800	2	5	1	8.7379	0
2.7800	3	6	2	121.6457	0
2.7800	1	7	3	2.4810	0
2.7800	2	8	4	253.7905	0
2.7800	3	9	1	150.1441	0
2.7800	1	10	2	80.4077	0
2.7900	1	1	1	15.6890	0
2.7900	2	2	2	16.0677	0
2.7900	2	3	3	6.0911	0
2.7900	1	4	4	2.3592	0
2.7900	2	5	1	14.3415	0
2.7900	3	6	2	77.6483	0
2.7900	1	7	3	0.7387	0
2.7900	2	8	4	337.6412	0
2.7900	3	9	1	64.7281	0
2.7900	1	10	2	38.0780	0
2.8000	1	1	1	13.9862	0
2.8000	2	2	2	7.6533	0
2.8000	2	3	3	2.9034	0
2.8000	1	4	4	2.3652	0
2.8000	2	5	1	56.8845	0
2.8000	3	6	2	119.5020	0
2.8000	1	7	3	1.5269	0
2.8000	2	8	4	758.6263	0
2.8000	3	9	1	105.3474	0
2.8000	1	10	2	50.9425	0
2.8100	1	1	1	15.8195	0
2.8100	2	2	2	6.7598	0
2.8100	2	3	3	5.9774	0
2.8100	1	4	4	4.2156	0
2.8100	2	5	1	16.1319	0
2.8100	3	6	2	28.1416	0
2.8100	1	7	3	1.7534	0
2.8100	2	8	4	174.4667	0
2.8100	3	9	1	129.2248	0
2.8100	1	10	2	28.0733	0
2.8200	1	1	1	14.6629	0
2.8200	2	2	2	17.5141	0
2.8200	2	3	3	6.7156	0
2.8200	1	4	4	3.9876	0
2.8200	2	5	1	19.6365	0
2.8200	3	6	2	124.0870	0
2.8200	1	7	3	3.4217	0
2.8200	2	8	4	325.0215	0
2.8200	3	9	1	67.7926	0
2.8200	1	10	2	59.4137	0
2.8300	1	1	1	24.7602	0
2.8300	2	2	2	7.1055	0
2.8300	2	3	3	4.5084	0
2.8300	1	4	4	3.4915	0
2.8300	2	5	1	19.1527	0
2.8300	3	6	2	16.9334	0
2.8300	1	7	3	2.4791	0
2.8300	2	8	4	602.4255	0
2.8300	3	9	1	99.6923	0
2.8300	1	10	2	51.7813	0
2.8400	1	1	1	12.1981	0
2.8400	2	2	2	11.4711	0
2.8400	2	3	3	3.6481	0
2.8400	1	4	4	2.7382	0
2.8400	2	5	1	39.3678	0
2.8400	3	6	2	83.5002	0
2.8400	1	7	3	2.1245	0
2.8400	2	8	4	495.6564	0
2.8400	3	9	1	174.5895	0
2.8400	1	10	2	69.4579	0
2.8500	1	1	1	8.1138	0
2.8500	2	2	2	15.8282	0
2.8500	2	3	3	3.1771	0
2.8500	1	4	4	3.6673	0
2.8500	2	5	1	73.5868	0
2.8500	3	6	2	64.1016	0
2.8500	1	7	3	2.4075	0
2.8500	2	8	4	146.2708	0
2.8500	3	9	1	264.8999	0
2.8500	1	10	2	28.4979	0
2.8600	1	1	1	11.4535	0
2.8600	2	2	2	8.7779	0
2.8600	2	3	3	8.1433	0
2.8600	1	4	4	6.3403	0
2.8600	2	5	1	20.8549	0
2.8600	3	6	2	66.0243	0
2.8600	1	7	3	2.2403	0
2.8600	2	8	4	442.2810	0
2.8600	3	9	1	148.3705	0
2.8600	1	10	2	84.9493	0
2.8700	1	1	1	29.2097	0
2.8700	2	2	2	13.2105	0
2.8700	2	3	3	3.6941	0
2.8700	1	4	4	6.4311	0
2.8700	2	5	1	22.1230	0
2.8700	3	6	2	35.8200	0
2.8700	1	7	3	2.5246	0
2.8700	2	8	4	443.7479	0
2.8700	3	9	1	224.4846	0
2.8700	1	10	2	51.4237	0
2.8800	1	1	1	11.0555	0
2.8800	2	2	2	11.1378	0
2.8800	2	3	3	4.7424	0
2.8800	1	4	4	5.1335	0
2.8800	2	5	1	36.3529	0
2.8800	3	6	2	97.1897	0
2.8800	1	7	3	2.3841	0
2.8800	2	8	4	331.3818	0
2.8800	3	9	1	94.2823	0
2.8800	1	10	2	79.6084	0
2.8900	1	1	1	38.8435	0
2.8900	2	2	2	9.6955	0
2.8900	2	3	3	4.1606	0
2.8900	1	4	4	9.5663	0
2.8900	2	5	1	31.0322	0
2.8900	3	6	2	76.7749	0
2.8900	1	7	3	1.8712	0
2.8900	2	8	4	621.4982	0
2.8900	3	9	1	102.5131	0
2.8900	1	10	2	35.3613	0
2.9000	1	1	1	17.5829	0
2.9000	2	2	2	8.8577	0
2.9000	2	3	3	4.3453	0
2.9000	1	4	4	2.5947	0
2.9000	2	5	1	39.5691	0
2.9000	3	6	2	109.2449	0
2.9000	1	7	3	1.3669	0
2.9000	2	8	4	738.3758	0
2.9000	3	9	1	112.0451	0
2.9000	1	10	2	91.5418	0
2.9100	1	1	1	20.7178	0
2.9100	2	2	2	12.1849	0
2.9100	2	3	3	4.5804	0
2.9100	1	4	4	9.1262	0
2.9100	2	5	1	14.9026	0
2.9100	3	6	2	89.1291	0
2.9100	1	7	3	5.7684	0
2.9100	2	8	4	678.3307	0
2.9100	3	9	1	492.0688	0
2.9100	1	10	2	50.1213	0
2.9200	1	1	1	34.4918	0
2.9200	2	2	2	11.8869	0
2.9200	2	3	3	9.1375	0
2.9200	1	4	4	5.4019	0
2.9200	2	5	1	22.8996	0
2.9200	3	6	2	127.6109	0
2.9200	1	7	3	2.8754	0
2.9200	2	8	4	264.1498	0
2.9200	3	9	1	138.0189	0
2.9200	1	10	2	88.2755	0
2.9300	1	1	1	43.7981	0
2.9300	2	2	2	13.6555	0
2.9300	2	3	3	9.8760	0
2.9300	1	4	4	3.0147	0
2.9300	2	5	1	23.2029	0
2.9300	3	6	2	63.6430	0
2.9300	1	7	3	3.5554	0
2.9300	2	8	4	547.0242	0
2.9300	3	9	1	250.1972	0
2.9300	1	10	2	56.2166	0
2.9400	1	1	1	25.5947	0
2.9400	2	2	2	13.2237	0
2.9400	2	3	3	3.6564	0
2.9400	1	4	4	5.5647	0
2.9400	2	5	1	27.7178	0
2.9400	3	6	2	70.1045	0
2.9400	1	7	3	3.9578	0
2.9400	2	8	4	567.0467	0
2.9400	3	9	1	155.2164	0
2.9400	1	10	2	129.0225	0
2.9500	1	1	1	14.5942	0
2.9500	2	2	2	10.0906	0
2.9500	2	3	3	20.9875	0
2.9500	1	4	4	3.7871	0
2.9500	2	5	1	16.5376	0
2.9500	3	6	2	110.5070	0
2.9500	1	7	3	1.5610	0
2.9500	2	8	4	511.8723	0
2.9500	3	9	1	530.0220	0
2.9500	1	10	2	36.7170	0
2.9600	1	1	1	10.4660	0
2.9600	2	2	2	7.3514	0
2.9600	2	3	3	9.1990	0
2.9600	1	4	4	10.6896	0
2.9600	2	5	1	25.3983	0
2.9600	3	6	2	112.5214	0
2.9600	1	7	3	8.0349	0
2.9600	2	8	4	1354.5149	0
2.9600	3	9	1	183.6369	0
2.9600	1	10	2	27.0183	0
2.9700	1	1	1	18.6377	0
2.9700	2	2	2	12.5672	0
2.9700	2	3	3	5.6321	0
2.9700	1	4	4	6.0929	0
2.9700	2	5	1	56.1686	0
2.9700	3	6	2	154.1242	0
2.9700	1	7	3	4.0831	0
2.9700	2	8	4	1028.9732	0
2.9700	3	9	1	253.0183	0
2.9700	1	10	2	83.8005	0
2.9800	1	1	1	43.1013	0
2.9800	2	2	2	16.5069	0
2.9800	2	3	3	17.0858	0
2.9800	1	4	4	3.5755	0
2.9800	2	5	1	27.6245	0
2.9800	3	6	2	84.3909	0
2.9800	1	7	3	5.6471	0
2.9800	2	8	4	1161.2176	0
2.9800	3	9	1	221.4901	0
2.9800	1	10	2	44.1076	0
2.9900	1	1	1	43.6966	0
2.9900	2	2	2	23.6031	0
2.9900	2	3	3	2.8279	0
2.9900	1	4	4	7.2280	0
2.9900	2	5	1	17.5818	0
2.9900	3	6	2	68.7753	0
2.9900	1	7	3	3.1779	0
2.9900	2	8	4	981.6061	0
2.9900	3	9	1	246.8101	0
2.9900	1	10	2	49.0461	0
3.0000	1	1	1	46.4296	0
3.0000	2	2	2	8.9961	0
3.0000	2	3	3	8.4081	0
3.0000	1	4	4	5.1977	0
3.0000	2	5	1	32.2696	0
3.0000	3	6	2	123.0421	0
3.0000	1	7	3	6.3948	0
3.0000	2	8	4	1307.1195	0
3.0000	3	9	1	235.1707	0
3.0000	1	10	2	106.6228	0
3.0100	1	1	1	26.4284	0
3.0100	2	2	2	19.7720	0
3.0100	2	3	3	9.2344	0
3.0100	1	4	4	7.5473	0
3.0100	2	5	1	17.3786	0
3.0100	3	6	2	118.6673	0
3.0100	1	7	3	6.2128	0
3.0100	2	8	4	539.1678	0
3.0100	3	9	1	141.1867	0
3.0100	1	10	2	190.7975	0
3.0200	1	1	1	42.3322	0
3.0200	2	2	2	17.0843	0
3.0200	2	3	3	4.6652	0
3.0200	1	4	4	5.6474	0
3.0200	2	5	1	75.8659	0
3.0200	3	6	2	113.3266	0
3.0200	1	7	3	4.2562	0
3.0200	2	8	4	973.7765	0
3.0200	3	9	1	183.0435	0
3.0200	1	10	2	201.5247	0
3.0300	1	1	1	65.6986	0
3.0300	2	2	2	15.9851	0
3.0300	2	3	3	6.1540	0
3.0300	1	4	4	2.5775	0
3.0300	2	5	1	21.9698	0
3.0300	3	6	2	59.9129	0
3.0300	1	7	3	6.0924	0
3.0300	2	8	4	691.6544	0
3.0300	3	9	1	149.6171	0
3.0300	1	10	2	92.5852	0
3.0400	1	1	1	46.3934	0
3.0400	2	2	2	26.3627	0
3.0400	2	3	3	3.5756	0
3.0400	1	4	4	8.4639	0
3.0400	2	5	1	23.9810	0
3.0400	3	6	2	175.4496	0
3.0400	1	7	3	8.5699	0
3.0400	2	8	4	554.5274	0
3.0400	3	9	1	203.8130	0
3.0400	1	10	2	88.9024	0
3.0500	1	1	1	13.5809	0
3.0500	2	2	2	25.1602	0
3.0500	2	3	3	7.8851	0
3.0500	1	4	4	14.6337	0
3.0500	2	5	1	28.5070	0
3.0500	3	6	2	90.7988	0
3.0500	1	7	3	3.1113	0
3.0500	2	8	4	550.5141	0
3.0500	3	9	1	175.4457	0
3.0500	1	10	2	181.3258	0
3.0600	1	1	1	28.9445	0
3.0600	2	2	2	23.7732	0
3.0600	2	3	3	7.8155	0
3.0600	1	4	4	5.4345	0
3.0600	2	5	1	45.5728	0
3.0600	3	6	2	165.7515	0
3.0600	1	7	3	3.7190	0
3.0600	2	8	4	1321.8476	0
3.0600	3	9	1	212.9743	0
3.0600	1	10	2	95.5873	0
3.0700	1	1	1	53.0459	0
3.0700	2	2	2	17.2132	0
3.0700	2	3	3	9.8610	0
3.0700	1	4	4	8.7783	0
3.0700	2	5	1	54.3921	0
3.0700	3	6	2	43.7306	0
3.0700	1	7	3	2.9063	0
3.0700	2	8	4	1258.4868	0
3.0700	3	9	1	528.4503	0
3.0700	1	10	2	81.6951	0
3.0800	1	1	1	38.5924	0
3.0800	2	2	2	27.8153	0
3.0800	2	3	3	13.8626	0
3.0800	1	4	4	4.1458	0
3.0800	2	5	1	35.4199	0
3.0800	3	6	2	116.7373	0
3.0800	1	7	3	9.6982	0
3.0800	2	8	4	3112.6742	0
3.0800	3	9	1	306.7319	0
3.0800	1	10	2	67.5601	0
3.0900	1	1	1	53.9490	0
3.0900	2	2	2	46.3193	0
3.0900	2	3	3	10.9907	0
3.0900	1	4	4	7.2116	0
3.0900	2	5	1	85.9559	0
